store_id,retailer,country,state,store_name,place_id,place_name,location_setting,mapping_confidence,evidence_basis,evidence_url,verified_at,previous_venue_id,review_status,usable_for_network
independent-other-optical-osm-au-node-12818357495,Independent / Other optical,Australia,WA,SpecialEyes Optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/12818357495,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-9778461017,Independent / Other optical,Australia,WA,Specs Plus,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/9778461017,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-9928510956,Independent / Other optical,Australia,WA,Specs Plus,corridor-au-wa-wa-rokeby-road,Rokeby Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/9928510956,2026-09-01,,Accepted,false
independent-other-optical-osm-au-node-4197216402,Independent / Other optical,Australia,WA,SpexDesign,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/4197216402,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-11397913900,Independent / Other optical,Australia,WA,Vision West,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/11397913900,2026-09-01,,Needs review,false
independent-other-optical-osm-au-node-6934750148,Independent / Other optical,Australia,WA,midwest optical,,,Uncertain,Uncertain,Location setting needs consultant review,https://www.openstreetmap.org/node/6934750148,2026-09-01,,Needs review,false
opsm-1195,OPSM,Australia,WA,OPSM Albany,corridor-au-wa-albany-york-street,York Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3577,Specsavers,Australia,WA,Albany,corridor-au-wa-albany-york-street,York Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/albany,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-7069706341,Independent / Other optical,Australia,WA,Specialeyes,corridor-au-wa-applecross-ardross-street,Ardross Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/7069706341,2026-09-01,,Accepted,true
independent-other-optical-osm-au-node-2393656997,Independent / Other optical,Australia,WA,Applecross Eye Clinic,corridor-au-wa-ardross-simpson-street,Simpson Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.openstreetmap.org/node/2393656997,2026-09-01,,Accepted,true
opsm-1306,OPSM,Australia,WA,OPSM Armadale,corridor-au-wa-armadale-jull-street,Jull Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3236,Specsavers,Australia,WA,Armadale,place-au-wa-armadale-central,Armadale Central,Shopping Centre,Medium,Official address matches the Armadale Central tenancy on Orchard Avenue,https://www.specsavers.com.au/stores/armadale,2026-09-02,,Accepted,true
opsm-1515,OPSM,Australia,WA,OPSM Baldivis,corridor-au-wa-baldivis-settlers-avenue,Settlers Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3555,Specsavers,Australia,WA,Baldivis,place-au-wa-stockland-baldivis,Stockland Baldivis,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/baldivis,2026-09-01,wa-baldivis-stockland,Accepted,true
bailey-nelson-booragoon,Bailey Nelson,Australia,WA,Bailey Nelson Booragoon,place-au-wa-westfield-booragoon,Westfield Booragoon,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://baileynelson.com.au/pages/optometrist-booragoon,2026-09-01,wa-westfield-booragoon,Accepted,true
opsm-1442,OPSM,Australia,WA,OPSM Garden City Booragoon,place-au-wa-westfield-booragoon,Westfield Booragoon,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,wa-westfield-booragoon,Accepted,true
oscar-wylee-71,Oscar Wylee,Australia,WA,Westfield Booragoon,place-au-wa-westfield-booragoon,Westfield Booragoon,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-booragoon.html,2026-09-01,wa-booragoon-westfield,Accepted,true
specsavers-3429,Specsavers,Australia,WA,Booragoon Westfield,place-au-wa-westfield-booragoon,Westfield Booragoon,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/booragoon,2026-09-01,wa-westfield-booragoon,Accepted,true
opsm-1027,OPSM,Australia,WA,OPSM Broome,corridor-au-wa-broome-frederick-street,Frederick Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-1516,OPSM,Australia,WA,OPSM Bull Creek,corridor-au-wa-bull-creek-benningfield-road,Benningfield Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-1382,OPSM,Australia,WA,OPSM Bunbury Centrepoint,place-au-wa-bunbury-centrepoint,Bunbury Centrepoint,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,wa-bunbury-centrepoint,Accepted,true
opsm-1283,OPSM,Australia,WA,OPSM Bunbury Forum,place-au-wa-bunbury-forum,Bunbury Forum,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,wa-bunbury-forum,Accepted,true
specsavers-3441,Specsavers,Australia,WA,Bunbury Centrepoint S/C,place-au-wa-bunbury-centrepoint,Bunbury Centrepoint,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/bunbury,2026-09-01,wa-bunbury-centrepoint,Accepted,true
opsm-1197,OPSM,Australia,WA,OPSM Busselton,corridor-au-wa-busselton-prince-street,Prince Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-4610,OPSM,Australia,WA,OPSM Busselton Central,corridor-au-wa-busselton-prince-street,Prince Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3226,Specsavers,Australia,WA,Busselton,corridor-au-wa-busselton-prince-street,Prince Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/busselton,2026-09-01,,Accepted,true
specsavers-3665,Specsavers,Australia,WA,Butler,corridor-au-wa-butler-butler-boulevard,Butler Boulevard,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/butler,2026-09-01,,Accepted,true
opsm-1395,OPSM,Australia,WA,OPSM Livingston,place-au-wa-livingston-marketplace,Livingston Marketplace,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3366,Specsavers,Australia,WA,Livingston Marketplace,place-au-wa-livingston-marketplace,Livingston Marketplace,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/livingston,2026-09-01,wa-livingston-marketplace,Accepted,true
bailey-nelson-carousel,Bailey Nelson,Australia,WA,Bailey Nelson Carousel - NEW LOCATION,place-au-wa-westfield-carousel,Westfield Carousel,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://baileynelson.com.au/pages/optometrist-carousel,2026-09-01,wa-carousel,Accepted,true
opsm-1366,OPSM,Australia,WA,OPSM Carousel,place-au-wa-westfield-carousel,Westfield Carousel,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,wa-carousel,Accepted,true
oscar-wylee-61,Oscar Wylee,Australia,WA,Westfield Carousel,place-au-wa-westfield-carousel,Westfield Carousel,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-carousel.html,2026-09-01,wa-carousel-westfield,Accepted,true
specsavers-3349,Specsavers,Australia,WA,Carousel Westfield,place-au-wa-westfield-carousel,Westfield Carousel,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/carousel,2026-09-01,wa-carousel-westfield,Accepted,true
bailey-nelson-claremont,Bailey Nelson,Australia,WA,Bailey Nelson Claremont,corridor-au-wa-claremont-bayview-terrace,Bayview Terrace,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-claremont,2026-09-01,,Accepted,true
opsm-1418,OPSM,Australia,WA,OPSM CLAREMONT,corridor-au-wa-claremont-bayview-terrace,Bayview Terrace,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-118,Oscar Wylee,Australia,WA,Claremont Quarter,corridor-au-wa-claremont-bay-view-terrace,Bay View Terrace,High Street,Medium,Numbered street address without a corroborated centre match,https://www.oscarwylee.com.au/locations/locations/optometrist-claremont.html,2026-09-01,,Accepted,true
opsm-1059,OPSM,Australia,WA,OPSM Ocean Keys,place-au-wa-clarkson-ocean-keys-shopping-centre,Ocean Keys Shopping Centre,Shopping Centre,Medium,Store and centre names overlap and coordinates are within 125 m,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3287,Specsavers,Australia,WA,Clarkson Ocean Keys S/C,place-au-wa-clarkson-ocean-keys-shopping-centre,Ocean Keys Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/clarkson,2026-09-01,wa-clarkson-keys-ocean,Accepted,true
opsm-7047,OPSM,Australia,WA,OPSM Belmont Forum,place-au-wa-belmont-forum,Belmont Forum,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,wa-belmont-forum,Accepted,true
specsavers-3249,Specsavers,Australia,WA,Belmont Forum,place-au-wa-belmont-forum,Belmont Forum,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/belmontforum,2026-09-01,wa-belmont-forum,Accepted,true
opsm-1561,OPSM,Australia,WA,OPSM Collie,corridor-au-wa-collie-forrest-street,Forrest Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-2985,OPSM,Australia,WA,OPSM Cottesloe,corridor-au-wa-cottesloe-napoleon-street,Napoleon Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3688,Specsavers,Australia,WA,Currambine,corridor-au-wa-currambine-marmion-avenue,Marmion Avenue,High Street,Medium,Numbered street address without a corroborated centre match,https://www.specsavers.com.au/stores/currambine,2026-09-01,,Accepted,true
opsm-1571,OPSM,Australia,WA,OPSM Dianella,corridor-au-wa-dianella-cnr-alexander-drive,Cnr Alexander Drive,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3452,Specsavers,Australia,WA,Eaton Fair S/C,place-au-wa-eaton-fair-shopping-centre,Eaton Fair Shopping Centre,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/eaton,2026-09-01,wa-eaton-fair,Accepted,true
oscar-wylee-149,Oscar Wylee,Australia,WA,Westfield Innaloo,place-au-wa-westfield-innaloo,Westfield Innaloo,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.oscarwylee.com.au/locations/locations/optometrist-innaloo.html,2026-09-01,wa-innaloo-westfield,Accepted,true
opsm-1557,OPSM,Australia,WA,OPSM Ellenbrook,corridor-au-wa-ellenbrook-cnr-main-street,Cnr Main Street,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
oscar-wylee-148,Oscar Wylee,Australia,WA,Ellenbrook Central,place-au-wa-ellenbrook-central,Ellenbrook Central,Shopping Centre,High,Official store name and address explicitly identify Ellenbrook Central,https://www.oscarwylee.com.au/locations/locations/optometrist-ellenbrook.html,2026-09-02,,Accepted,true
specsavers-3486,Specsavers,Australia,WA,Ellenbrook Central,corridor-au-wa-ellenbrook-cnr-the-promenade-pinaster-parade,Cnr The Promenade & Pinaster Parade,High Street,Medium,Best-judgement street-address classification; no centre evidence found,https://www.specsavers.com.au/stores/ellenbrook,2026-09-01,,Accepted,true
opsm-1567,OPSM,Australia,WA,OPSM Esperance,corridor-au-wa-esperance-forrest-road,Forrest Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
opsm-1112,OPSM,Australia,WA,OPSM Floreat,place-au-wa-floreat-forum,Floreat Forum,Shopping Centre,High,Official Floreat Forum directory lists OPSM as a tenant,https://www.floreatforum.com.au/store/opsm/,2026-09-02,,Accepted,true
bailey-nelson-fremantle,Bailey Nelson,Australia,WA,Bailey Nelson Fremantle,corridor-au-wa-fremantle-market-street,Market Street,High Street,Medium,Numbered street address without a corroborated centre match,https://baileynelson.com.au/pages/optometrist-fremantle,2026-09-01,,Accepted,true
opsm-1083,OPSM,Australia,WA,OPSM Fremantle,corridor-au-wa-fremantle-market-street,Market Street,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
specsavers-3424,Specsavers,Australia,WA,Fremantle,place-au-wa-manning-arcade,Manning Arcade,Shopping Centre,High,Canonicalised from the store's named retail-place evidence,https://www.specsavers.com.au/stores/fremantle,2026-09-01,wa-arcade-manning,Accepted,true
opsm-1354,OPSM,Australia,WA,OPSM Geraldton,corridor-au-wa-geraldton-chapman-road,Chapman Road,High Street,Medium,Numbered street address without a corroborated centre match,https://www.opsm.com.au/en/opsm-au/find-store,2026-09-01,,Accepted,true
